time,open,high,low,close,volume
2021-07-27 13:45:00,142.18,142.64,142.16,142.63,82135
2021-07-27 13:30:00,142.43,142.45,142.19,142.19,87421
2021-07-27 13:15:00,142.45,142.6141,142.385,142.43,60311
2021-07-27 13:00:00,142.445,142.5,142.31,142.425,55819
2021-07-27 12:45:00,142.26,142.52,142.2253,142.43,61729
2021-07-27 12:30:00,142.15,142.2951,142.13,142.2865,57838
2021-07-27 12:15:00,142.74,142.74,142.12,142.17,114886
2021-07-27 12:00:00,143.12,143.175,142.709,142.725,73439
2021-07-27 11:45:00,142.82,143.165,142.61,143.1,111463
2021-07-27 11:30:00,142.96,142.98,142.675,142.83,92944
2021-07-27 11:15:00,143.51,143.51,142.96,142.96,81837
2021-07-27 11:00:00,142.86,143.64,142.665,143.52,233585
2021-07-27 10:45:00,142.81,143.0896,142.65,142.88,126740
2021-07-27 10:30:00,142.52,142.98,142.43,142.805,112206
2021-07-27 10:15:00,142.41,142.68,142.34,142.51,88997
2021-07-27 10:00:00,142.11,142.61,142.08,142.42,83213
2021-07-27 09:45:00,142.53,142.53,141.6,142.12,293510
2021-07-27 09:30:00,142.81,142.81,142.78,142.78,615
2021-07-27 09:00:00,142.2026,142.59,142.2026,142.59,371
2021-07-27 08:15:00,142.0509,142.2034,142.0509,142.2034,859
2021-07-27 07:45:00,142.57,142.57,142.57,142.57,529
2021-07-27 05:45:00,142.03,142.03,142.03,142.03,552
2021-07-27 05:15:00,142.03,142.03,142.03,142.03,300
2021-07-27 05:00:00,142.03,142.03,142.03,142.03,100
2021-07-26 19:15:00,142.45,142.55,142.45,142.55,1010
2021-07-26 18:30:00,142.77,142.77,142.77,142.77,298
2021-07-26 16:45:00,142.75,142.75,142.75,142.75,155
2021-07-26 16:15:00,142.77,142.77,142.75,142.75,790501
2021-07-26 16:00:00,142.59,142.8,142.36,142.77,346291
2021-07-26 15:45:00,142.71,142.7664,142.59,142.59,112855
2021-07-26 15:30:00,142.67,142.72,142.62,142.7196,69679
2021-07-26 15:15:00,142.74,142.78,142.5546,142.665,60834
2021-07-26 15:00:00,142.59,142.7905,142.59,142.74,56591
2021-07-26 14:45:00,142.695,142.735,142.52,142.59,56548
2021-07-26 14:30:00,142.764,142.84,142.64,142.6897,57523
2021-07-26 14:15:00,142.68,142.82,142.68,142.7863,58554
2021-07-26 14:00:00,142.51,142.69,142.49,142.66,42754
2021-07-26 13:45:00,142.58,142.6,142.43,142.53,51949
2021-07-26 13:30:00,142.71,142.73,142.55,142.6,43776
2021-07-26 13:15:00,142.63,142.76,142.6,142.7,66460
2021-07-26 13:00:00,142.61,142.7,142.6,142.63,46527
2021-07-26 12:45:00,142.7,142.74,142.55,142.61,51859
2021-07-26 12:30:00,142.4711,142.78,142.47,142.7,73934
2021-07-26 12:15:00,142.82,142.83,142.4501,142.465,62082
2021-07-26 12:00:00,142.61,142.86,142.55,142.82,72005
2021-07-26 11:45:00,142.53,143.0,142.47,142.6,128747
2021-07-26 11:30:00,142.61,142.67,142.43,142.56,80903
2021-07-26 11:15:00,142.39,142.7,142.31,142.61,90101
2021-07-26 11:00:00,142.14,142.55,142.14,142.38,87028
2021-07-26 10:45:00,142.035,142.35,142.0203,142.13,112894
2021-07-26 10:30:00,142.045,142.25,142.0,142.03,119719
2021-07-26 10:15:00,142.34,142.41,142.04,142.0404,96427
2021-07-26 10:00:00,142.36,142.94,142.35,142.39,160540
2021-07-26 09:45:00,141.39,142.33,141.13,142.32,304066
2021-07-26 09:30:00,141.02,141.02,141.02,141.02,401
2021-07-26 09:15:00,141.02,141.02,141.02,141.02,435
2021-07-26 08:45:00,141.0079,141.0079,141.0079,141.0079,150
2021-07-26 08:15:00,140.4901,141.46,140.4901,141.46,720
2021-07-26 07:45:00,141.0,141.0,141.0,141.0,406
2021-07-23 20:00:00,141.3,141.3,141.3,141.3,500
2021-07-23 19:15:00,141.3,141.3,141.3,141.3,200
2021-07-23 17:15:00,141.39,141.45,141.39,141.45,1040
2021-07-23 16:45:00,141.4,141.4,141.4,141.4,101
2021-07-23 16:15:00,141.34,141.39,141.1,141.34,50460
2021-07-23 16:00:00,141.57,141.575,141.3,141.34,305519
2021-07-23 15:45:00,141.185,141.565,141.155,141.56,175968
2021-07-23 15:30:00,141.04,141.2,141.04,141.185,94909
2021-07-23 15:15:00,141.36,141.36,141.03,141.0348,62441
2021-07-23 15:00:00,141.25,141.385,141.25,141.35,52274
2021-07-23 14:45:00,141.27,141.3,141.12,141.2337,56060
2021-07-23 14:30:00,141.42,141.43,141.26,141.28,55557
2021-07-23 14:15:00,141.31,141.43,141.26,141.41,52858
2021-07-23 14:00:00,141.16,141.32,141.15,141.31,40957
2021-07-23 13:45:00,141.3,141.3,141.13,141.1704,55319
2021-07-23 13:30:00,141.39,141.48,141.29,141.3,57839
2021-07-23 13:15:00,141.07,141.4558,141.04,141.41,99739
2021-07-23 13:00:00,140.93,141.11,140.88,141.0717,66593
2021-07-23 12:45:00,140.92,140.9558,140.8599,140.9298,46116
2021-07-23 12:30:00,140.79,140.95,140.79,140.93,66424
2021-07-23 12:15:00,140.77,140.805,140.62,140.7816,85021
2021-07-23 12:00:00,140.82,140.94,140.75,140.75,82478
2021-07-23 11:45:00,141.2,141.22,140.79,140.83,102896
2021-07-23 11:30:00,141.1701,141.24,140.91,141.2,103859
2021-07-23 11:15:00,141.04,141.26,141.04,141.1857,94560
2021-07-23 11:00:00,140.47,141.15,140.39,141.02,151330
2021-07-23 10:45:00,140.71,140.7348,140.33,140.47,92317
2021-07-23 10:30:00,140.88,140.95,140.6578,140.71,71448
2021-07-23 10:15:00,140.92,141.08,140.75,140.8737,108081
2021-07-23 10:00:00,141.54,141.7,140.84,140.8901,1684912
2021-07-23 09:45:00,140.96,141.59,140.62,141.52,406268
2021-07-23 09:30:00,141.29,141.35,140.71,140.74,4647
2021-07-23 09:15:00,141.4,141.4,141.4,141.4,101
2021-07-23 09:00:00,141.48,141.5,141.48,141.5,1230
2021-07-23 08:45:00,141.03,141.03,141.03,141.03,100
2021-07-23 08:15:00,141.7,141.7,141.7,141.7,259
2021-07-22 20:00:00,140.98,140.98,140.98,140.98,845
2021-07-22 18:45:00,140.87,140.87,140.87,140.87,1100
2021-07-22 17:45:00,140.86,140.86,140.86,140.86,398
2021-07-22 17:00:00,140.82,140.82,140.82,140.82,969
2021-07-22 16:15:00,140.71,140.71,140.71,140.71,193794
2021-07-22 16:00:00,140.58,140.72,140.53,140.72,330699
2021-07-22 15:45:00,140.595,140.6,140.41,140.58,167571
2021-07-22 15:30:00,140.74,140.79,140.55,140.595,126644
2021-07-22 15:15:00,141.1,141.11,140.72,140.75,104173
2021-07-22 15:00:00,141.06,141.14,141.03,141.08,81176
2021-07-22 14:45:00,141.13,141.1445,141.01,141.06,53901
2021-07-22 14:30:00,141.218,141.26,141.08,141.1299,50719
2021-07-22 14:15:00,141.14,141.21,141.12,141.205,57429
2021-07-22 14:00:00,141.03,141.14,140.99,141.14,49994
2021-07-22 13:45:00,141.15,141.21,141.03,141.04,56893
2021-07-22 13:30:00,141.26,141.3092,141.04,141.16,69626
2021-07-22 13:15:00,141.18,141.29,141.11,141.28,56826
2021-07-22 13:00:00,141.24,141.251,140.81,141.18,134545
2021-07-22 12:45:00,140.9,141.29,140.82,141.25,108618
2021-07-22 12:30:00,140.83,140.95,140.76,140.91,57497
2021-07-22 12:15:00,140.92,141.1,140.82,140.84,116206
2021-07-22 12:00:00,140.8425,140.94,140.8,140.915,87810
2021-07-22 11:45:00,140.74,141.0,140.68,140.8,85178
2021-07-22 11:30:00,140.73,140.85,140.68,140.75,71432
2021-07-22 11:15:00,140.91,140.985,140.66,140.75,88079
2021-07-22 11:00:00,141.07,141.13,140.7562,140.9,79472
2021-07-22 10:45:00,140.83,141.1,140.73,141.04,82956
2021-07-22 10:30:00,140.95,141.04,140.73,140.7937,70114
2021-07-22 10:15:00,140.87,141.134,140.79,140.955,101321
2021-07-22 10:00:00,140.85,141.09,140.64,140.8,128368
2021-07-22 09:45:00,141.66,141.81,140.71,140.89,285301
2021-07-22 09:30:00,141.2,141.77,141.0,141.77,6028
2021-07-22 09:00:00,141.1,141.1,141.1,141.1,223
2021-07-22 07:30:00,141.03,141.15,140.98,141.15,1028
2021-07-21 19:45:00,141.31,141.31,141.31,141.31,340
2021-07-21 19:15:00,141.4,141.4,141.4,141.4,684
2021-07-21 18:45:00,141.3,141.3,141.3,141.3,430
2021-07-21 17:30:00,141.3,141.3,141.3,141.3,438
2021-07-21 17:15:00,141.3,141.3,141.3,141.3,102
2021-07-21 16:45:00,141.29,141.29,141.29,141.29,202
2021-07-21 16:15:00,141.3,141.3,141.3,141.3,203285
2021-07-21 16:00:00,141.045,141.36,140.93,141.3,411158
2021-07-21 15:45:00,141.1833,141.28,141.01,141.05,171976
2021-07-21 15:30:00,140.91,141.22,140.91,141.19,124737
2021-07-21 15:15:00,141.13,141.19,140.86,140.92,147841
2021-07-21 15:00:00,141.39,141.39,141.08,141.13,96552
2021-07-21 14:45:00,141.27,141.39,141.2,141.38,89977
2021-07-21 14:30:00,141.11,141.325,141.11,141.2669,96589
2021-07-21 14:15:00,141.1,141.13,141.01,141.1,66933
2021-07-21 14:00:00,141.11,141.14,140.97,141.08,68719
2021-07-21 13:45:00,141.19,141.29,141.09,141.09,185494
2021-07-21 13:30:00,140.94,141.26,140.94,141.19,75819
