λ|is_conv|w|F1|F2|F3|F4|t|stat
[0.4444444444444444, 0.0, 0.5555555555555556, 0.0]|false|[2.362007982519582e-6, 2.144821163750074e-6, 2.3453638384549955e-6, 2.4805735553818386e-6, 1.991616753310361e-6, 0.021413831256035475, 0.9785364688342777, 2.6831080101512257e-6, 2.151025090572628e-6, 2.6800041940880986e-6, 3.6068973058886553e-6, 3.691809712224898e-6, 2.374150983069283e-6, 3.921778895254167e-6, 4.247385369967357e-6, 3.356008702727415e-6, 1.7439374251338872e-6, 2.665205360487881e-6, 1.8549409138275227e-6, 3.399274430117451e-6]|0.0033702859176266476|0.0070143965949054175|-0.0005204262945904864|0.00016044112270082928|0.9229998588562012|LOCALLY_SOLVED
[0.33333333333333326, 0.1111111111111111, 0.5555555555555556, 0.0]|false|[3.97961823024938e-6, 3.564420392509756e-6, 3.955424248499878e-6, 4.351339126568412e-6, 3.380592289447478e-6, 0.27574037563559334, 0.7241790113117694, 4.533961962639908e-6, 3.6322680595892793e-6, 4.555669272171167e-6, 5.967796186518562e-6, 4.99144368112669e-6, 3.2229167333014435e-6, 6.442775114806097e-6, 5.399397718105798e-6, 6.537065162628328e-6, 2.8408285551693967e-6, 4.417020867346874e-6, 3.0392604490583494e-6, 5.801254587449193e-6]|0.0020975439607682435|0.001597758549364898|1.1353085132529388e-5|3.838751829034056e-5|0.9100000858306885|LOCALLY_SOLVED
[0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.0]|false|[1.2964370437470053e-5, 1.174910013081783e-5, 1.349084337446853e-5, 1.9232296953739455e-5, 1.2819646169283256e-5, 0.36937557045831504, 0.6240031769278673, 1.7782014502614543e-5, 1.3700809843325874e-5, 1.6485799897583028e-5, 2.3231965503010175e-5, 1.0222015942654758e-5, 5.8282002601029e-6, 2.6314712885726083e-5, 1.0573413915503325e-5, 0.006370253269702, 8.679148454668071e-6, 1.5178329328972436e-5, 9.625056575136501e-6, 2.3121619940765418e-5]|0.001618664618294621|0.0008270258179380941|4.751929573316541e-5|2.2784023471421608e-5|1.0389997959136963|LOCALLY_SOLVED
[0.11111111111111116, 0.3333333333333333, 0.5555555555555556, 0.0]|false|[0.0001104091191524962, 8.920185889406634e-5, 0.00014892279319152896, 0.056638853682944065, 0.0006911631030316313, 0.3339581839529975, 0.2056537975128788, 0.0012730517473871278, 0.00012418066639562813, 0.0001656194145126745, 0.007798337783535915, 2.2150464287077195e-5, 1.0962186650805515e-5, 0.10174538198711099, 2.296615081015215e-5, 0.22459706317985004, 4.240178594374565e-5, 0.00016145582961336912, 4.611536853183485e-5, 0.06669978141228064]|0.0007505097034763556|0.00017278897846697514|6.918092489159687e-7|3.449411954342726e-7|1.059000015258789|LOCALLY_SOLVED
[0.0, 0.4444444444444444, 0.5555555555555556, 0.0]|false|[0.0029726595705639874, 0.04182185666276282, 0.009370932339699291, 0.0028139773179683154, 0.0030315847358060423, 0.149336199343257, 0.0007119327234519611, 0.06802322007466328, 0.00016334804954956943, 0.00034755060804641234, 0.1561176966527418, 0.0002810811489836054, 9.463825899704264e-5, 0.23102329576156666, 0.0007351106931273743, 0.0029176012790840815, 0.0016080954070073917, 0.1413745680266575, 0.00022486571489964955, 0.18702978563116615]|-2.343641991311527e-5|4.5530901252687625e-5|-2.811355490353838e-7|1.5527255854248062e-8|1.126000165939331|LOCALLY_SOLVED
[0.33333333333333337, 0.0, 0.6666666666666666, 0.0]|false|[2.894406197497245e-6, 2.6518289267224376e-6, 2.881965752196128e-6, 3.0220638086305197e-6, 2.4428844490948306e-6, 0.11024432357795753, 0.8896956978682157, 3.3016457828243114e-6, 2.6394570428326233e-6, 3.2715236745231073e-6, 4.327534483240206e-6, 4.263038329549749e-6, 2.9182619602838024e-6, 4.657234517102088e-6, 4.841968754038472e-6, 4.053156862661227e-6, 2.163734188351057e-6, 3.27896963139974e-6, 2.2949575996763406e-6, 4.073921866177653e-6]|0.0029257457016586327|0.004563813464662918|-0.0002341894911195017|9.698285112959744e-5|0.9600000381469727|LOCALLY_SOLVED
[0.22222222222222232, 0.1111111111111111, 0.6666666666666666, 0.0]|false|[5.538290423828294e-6, 4.827911835668433e-6, 5.4352411945348964e-6, 6.367088071106967e-6, 4.7893685878069665e-6, 0.32630767872615485, 0.6735828035779222, 5.903667329379094e-6, 4.949645904674272e-6, 6.1300709307784396e-6, 7.533500228305335e-6, 6.727633323160942e-6, 4.573322190238747e-6, 7.967388556430818e-6, 7.965818184588354e-6, 9.346183932091077e-6, 3.854541407645672e-6, 5.77427443983669e-6, 4.102213652622689e-6, 7.731535730161579e-6]|0.0018444178087105132|0.0011066018508476875|3.729304507724575e-5|2.9459828429167002e-5|0.9709999561309814|LOCALLY_SOLVED
[0.11111111111111116, 0.2222222222222222, 0.6666666666666666, 0.0]|false|[5.3569176712923274e-5, 4.687825148558991e-5, 6.03790890237152e-5, 0.00022612530499015117, 7.53713298043889e-5, 0.3943603640211049, 0.3466678842587969, 0.00010424364906427928, 5.601521573820913e-5, 6.863225133975274e-5, 0.00015382232515682043, 2.21248455383326e-5, 1.121205221485393e-5, 0.00024320877626177184, 2.3323624036788844e-5, 0.2575220578799875, 2.966685052470992e-5, 6.602056321138563e-5, 3.227594763705757e-5, 0.00017682458736996908]|0.0011028801984028953|0.0003342222829017202|8.190463298346542e-6|2.439815900347399e-6|1.0450000762939453|LOCALLY_SOLVED
[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]|false|[0.0031490297889402766, 0.040958230836215526, 0.00888306285754708, 0.003010956981472431, 0.003224883568439452, 0.14949918812990567, 0.0008126198168471332, 0.06740533060156195, 0.00021432630068237053, 0.0004482647613518765, 0.15620320773467106, 0.00037871770845550323, 0.00012586255904086305, 0.2301772584103622, 0.0009354368260333152, 0.0030808031589646904, 0.0018257895684850992, 0.14123025625234117, 0.0002935614099609679, 0.1881432127287213]|-2.388063979251797e-5|4.556135071855129e-5|-2.741097763808385e-7|1.5476764100944928e-8|1.125999927520752|LOCALLY_SOLVED
[0.2222222222222222, 0.0, 0.7777777777777778, 0.0]|false|[3.6148197412506583e-6, 3.3310505512245824e-6, 3.602550590678678e-6, 3.7480749026066496e-6, 3.0485658539221517e-6, 0.19311028985988238, 0.8068137321500861, 4.138868856194829e-6, 3.285524269694887e-6, 4.0678243193643276e-6, 5.375952599554829e-6, 5.5787909617189256e-6, 3.980720806298356e-6, 5.768612690337094e-6, 6.6549900827500325e-6, 5.0131812231385745e-6, 2.7280923151783135e-6, 4.1180407119192994e-6, 2.882207316207662e-6, 5.040122239582151e-6]|0.002511030921309119|0.0028184119440931373|-7.346928520014633e-5|6.049826797497509e-5|0.9519999027252197|LOCALLY_SOLVED
[0.11111111111111116, 0.1111111111111111, 0.7777777777777778, 0.0]|false|[1.053036883405462e-5, 9.967374706295602e-6, 1.0680605938973882e-5, 1.1160621499114901e-5, 9.089550415898458e-6, 0.3791348848531664, 0.6206370513281445, 1.3238007990004304e-5, 9.825969737869529e-6, 1.2180422025719523e-5, 1.7521860721670844e-5, 1.4962009985493427e-5, 9.60052699592123e-6, 1.9288984041229716e-5, 1.72888865091473e-5, 1.757057552215514e-5, 8.023443247007946e-6, 1.279835614926979e-5, 8.486454182177954e-6, 1.584980018710653e-5]|0.0015796999164093728|0.0008008753813532239|5.112672288176966e-5|2.2631118156126272e-5|0.9769999980926514|LOCALLY_SOLVED
[0.0, 0.2222222222222222, 0.7777777777777778, 0.0]|false|[0.0031389347987883093, 0.040164674403895345, 0.008149905879232368, 0.0030097131703871747, 0.0032435304857955627, 0.1493960763111432, 0.000825313393420771, 0.06637842873541955, 0.00029332083802864357, 0.000591418577322044, 0.15653150636789184, 0.000538978885933134, 0.00017931806136809366, 0.22882237844662254, 0.0012410292499663012, 0.003087609299593953, 0.001954993338410153, 0.14147518700558548, 0.00039939719350435974, 0.1905782855576911]|-2.56911550807228e-5|4.5622521953930975e-5|-2.5918615736167165e-7|1.53564042735462e-8|1.124000072479248|LOCALLY_SOLVED
[0.11111111111111116, 0.0, 0.8888888888888888, 0.0]|false|[4.483928576409793e-6, 4.121152342768497e-6, 4.466715138638623e-6, 4.746942091785278e-6, 3.852288268442106e-6, 0.2828797059806626, 0.7170264632658089, 5.039990164605531e-6, 4.086575194182202e-6, 4.99007595624061e-6, 6.369551414672813e-6, 6.547253243910085e-6, 5.286982808180721e-6, 6.753806745983136e-6, 8.548704022131107e-6, 6.4521215216578296e-6, 3.3822507672014266e-6, 4.977459620489756e-6, 3.5613983595662424e-6, 6.163557291666755e-6]|0.002061767338223271|0.0015165730556251486|1.5998443213714222e-5|3.6951210343525535e-5|0.9859998226165771|LOCALLY_SOLVED
[0.0, 0.1111111111111111, 0.8888888888888888, 0.0]|false|[0.003331287903439908, 0.0372270718470502, 0.006648678233187489, 0.003146601336547735, 0.003342343194840402, 0.14929690719520836, 0.0010256556315222632, 0.06319516180872227, 0.0005229715224317052, 0.001011770452884587, 0.15739619977855435, 0.0011523839175122887, 0.0003529755035693465, 0.22433944225098634, 0.0023876961439003117, 0.0033192704898431964, 0.002375355358461846, 0.14189070556448785, 0.0007041999974006716, 0.19733332186944882]|-3.073763283590513e-5|4.5954345075905216e-5|-2.1435992074768365e-7|1.5062223158376266e-8|1.1110000610351562|LOCALLY_SOLVED
[0.0, 0.0, 1.0, 0.0]|false|[3.6319999783876565e-7, 3.116823855367679e-7, 3.3836412493450434e-7, 2.9401838497412235e-7, 2.6433541071753116e-7, 0.9999923575365113, 3.2215445056972887e-7, 3.7856691468370833e-7, 2.7630383156406135e-7, 3.746281862120321e-7, 5.066699195367429e-7, 9.447593945378311e-7, 8.702083406381783e-7, 4.918161233022724e-7, 1.4781446492707125e-7, 3.1258667661285876e-7, 2.683907737355099e-7, 4.0122497936397434e-7, 2.738226652022355e-7, 5.019164639460699e-7]|-0.0015264066731752884|0.013104968931155127|0.0015278638603052894|0.00018002816029547944|2.74399995803833|LOCALLY_SOLVED
[0.8888888888888888, 0.0, 0.0, 0.1111111111111111]|true|[1.0197630004019178e-6, 1.1859582232396762e-6, 1.1268443200735538e-6, 1.6976596801885374e-6, 1.6850035245747754e-6, 5.677995216863381e-7, 0.9999794087801719, 1.004923756085342e-6, 1.6296840943475875e-6, 1.0621251436399584e-6, 8.41847886103367e-7, 5.753278670591012e-7, 5.002835162646565e-7, 8.236334889570818e-7, 5.765646276718932e-7, 1.8964858584324524e-6, 1.2851589126463073e-6, 9.272235817470023e-7, 1.33825036042689e-6, 8.466824648012678e-7]|0.0034775418102451034|0.0076951950276955595|-0.0006106071947345337|0.00018072881368907283|0.8230001926422119|LOCALLY_SOLVED
[0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111]|true|[1.8441773061461952e-6, 1.6267485917569307e-6, 1.8228044845695825e-6, 2.0827960740616883e-6, 1.5914449426525852e-6, 1.7150555470082213e-5, 0.9999473325759344, 1.981147180623477e-6, 1.6974285792897963e-6, 2.0823469376966514e-6, 2.5153584015890816e-6, 2.02077907033172e-6, 1.3289365226504733e-6, 2.670956079588689e-6, 2.066223990824721e-6, 3.0106314943910613e-6, 1.3044381902232715e-6, 1.931904285649814e-6, 1.4003973637021044e-6, 2.538349099838807e-6]|0.0034774056134528283|0.007694455963723283|-0.000610511890310195|0.0001807017869332173|0.9880001544952393|LOCALLY_SOLVED
[0.6666666666666667, 0.2222222222222222, 0.0, 0.1111111111111111]|true|[9.828850697588876e-7, 8.460219469238942e-7, 9.694442421391622e-7, 1.1535340888142596e-6, 8.407395892930656e-7, 0.23304562776331764, 0.7669349447762328, 1.0816636318997066e-6, 8.985562611904162e-7, 1.1382969197732446e-6, 1.4296354101179224e-6, 1.0198688801060828e-6, 6.244458613958714e-7, 1.5411587235918779e-6, 1.0304215993295382e-6, 1.996763651055605e-6, 6.572461623385728e-7, 1.0369788965502877e-6, 7.131804864187294e-7, 1.4666190290128223e-6]|0.0023113755725517418|0.0021639918977728154|-2.4682654661762716e-5|4.842897687328823e-5|0.9290001392364502|LOCALLY_SOLVED
[0.5555555555555556, 0.3333333333333333, 0.0, 0.1111111111111111]|true|[1.8637372145138298e-6, 1.5726969287860013e-6, 1.868434036101765e-6, 2.6940415767749123e-6, 1.7287905687914692e-6, 0.31976141441783645, 0.680189374590458, 2.1567149659946606e-6, 1.8347772171751084e-6, 2.2828154252139206e-6, 2.8279104806307985e-6, 1.4292190943074084e-6, 8.244223450784655e-7, 3.090960343966665e-6, 1.4009375734993012e-6, 1.6164880861491485e-5, 1.1679764509664328e-6, 1.937058602972867e-6, 1.29874183639168e-6, 3.0668761827737456e-6]|0.001877382285867214|0.001159457135401173|3.4770217834750246e-5|3.047599858870237e-5|1.0480000972747803|LOCALLY_SOLVED
[0.4444444444444444, 0.4444444444444444, 0.0, 0.1111111111111111]|true|[8.869137647044918e-6, 7.330024341148664e-6, 9.056685923005131e-6, 1.6786493214074886e-5, 9.014513079928084e-6, 0.35985772047433373, 0.4799852031588186, 1.0928333368698228e-5, 8.999000560865048e-6, 1.1187220911225673e-5, 1.4442423073189229e-5, 5.246816391631535e-6, 2.889270849733305e-6, 1.6341001830579686e-5, 5.14829994302019e-6, 0.15999412749247685, 5.187339941303412e-6, 9.149412839501019e-6, 5.808933851163198e-6, 1.6563966604840084e-5]|0.0014296054581088105|0.0005847469578181894|1.432659238356489e-5|7.955640247189059e-6|1.0329999923706055|LOCALLY_SOLVED
[0.33333333333333326, 0.5555555555555556, 0.0, 0.1111111111111111]|true|[7.558578974213574e-6, 5.8885927896680894e-6, 8.119848047226774e-6, 7.205504294864769e-5, 1.0251377075949357e-5, 0.38354488724976665, 0.332927910806009, 1.1364789599626824e-5, 7.720954752288033e-6, 9.853562069853485e-6, 1.5936963500625304e-5, 2.6731260138337914e-6, 1.3657581145469669e-6, 2.148867309549411e-5, 2.6615301201846107e-6, 0.28331193306379615, 3.684700957679674e-6, 7.691313630472738e-6, 4.120290292308193e-6, 2.2833778445453846e-5]|0.001120777286180392|0.0003391650797499653|5.10964978715064e-6|2.0765145894368376e-6|1.1180000305175781|LOCALLY_SOLVED
[0.22222222222222232, 0.6666666666666666, 0.0, 0.1111111111111111]|true|[1.8432845686436768e-5, 1.4218759771898992e-5, 2.141203340395635e-5, 0.0711535769989714, 5.664683357518884e-5, 0.3298947382994537, 0.1939879100358277, 0.0001423286236079235, 1.76058543240756e-5, 2.5455599758946113e-5, 0.003998903872548135, 3.999454384964053e-6, 1.9915596981294824e-6, 0.10189219443666986, 4.099213733237332e-6, 0.21939660730619165, 7.38895726599465e-6, 2.4206439342243675e-5, 8.0506847251554e-6, 0.07933023219105918]|0.0007301582837155229|0.0001654063832067047|1.607913863901798e-7|2.7960884131600113e-7|1.1610000133514404|LOCALLY_SOLVED
[0.11111111111111116, 0.7777777777777778, 0.0, 0.1111111111111111]|true|[5.984508622545532e-5, 5.617786941356195e-5, 0.00011034670191586212, 0.05483259797249668, 0.0016115365842617221, 0.2075175462658178, 0.0832410872330609, 0.04464961839785281, 3.4521812360562476e-5, 5.3773364558539676e-5, 0.11824698453970323, 7.2776633415571254e-6, 3.520196229273232e-6, 0.22007546902195627, 7.64181585791904e-6, 0.10353654198335797, 1.750487753300595e-5, 0.0005677630222275299, 1.6446940952993628e-5, 0.1653537986508762]|0.0003281016947639287|7.028780906416972e-5|-5.436342361333574e-7|3.246186988831746e-8|1.1540000438690186|LOCALLY_SOLVED
[0.0, 0.8888888888888888, 0.0, 0.1111111111111111]|true|[0.0005584454072590743, 0.04627422383744841, 0.013969265532218902, 0.0007546062692218141, 0.0006773962422566671, 0.14741605082292497, 8.068826883457313e-5, 0.06974321870593427, 2.698414959149083e-5, 5.4655332124400625e-5, 0.1564419586806777, 4.3257654302365675e-5, 1.6308554034956497e-5, 0.2332883161194313, 0.00010283875299521098, 0.0011303613212133674, 0.00020130013214731448, 0.14302573017236497, 3.685392542583117e-5, 0.18615754011959235]|-2.5940372709569634e-5|4.544631059483398e-5|-2.904175633673481e-7|1.5547521911004125e-8|1.2179999351501465|LOCALLY_SOLVED
[0.7777777777777778, 0.0, 0.1111111111111111, 0.1111111111111111]|false|[1.1994769295116847e-6, 1.3516194528086064e-6, 1.3088946168179736e-6, 1.8780033899124929e-6, 1.790203593292197e-6, 7.519022048743564e-7, 0.999976166720512, 1.1988946942491523e-6, 1.7681304003584557e-6, 1.260836690479004e-6, 1.0416816670607664e-6, 7.243167707463606e-7, 6.205711280984851e-7, 1.0252247662081103e-6, 7.28711302189926e-7, 2.1659892918695237e-6, 1.3985475160851446e-6, 1.1134618596748898e-6, 1.4623634060358627e-6, 1.0444498075679505e-6]|0.0034775319789653466|0.007695163478173244|-0.0006106041281308941|0.00018072677912477813|0.809999942779541|LOCALLY_SOLVED
[0.6666666666666667, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]|true|[2.2039957663336527e-6, 1.9181961047883505e-6, 2.1665561409369483e-6, 2.4320306233181002e-6, 1.8405169620462157e-6, 0.08119318012661378, 0.9187634392114424, 2.409619549866488e-6, 1.9743293266469144e-6, 2.5136290154762695e-6, 3.198029594307506e-6, 2.6048391767313027e-6, 1.6511876439496355e-6, 3.440753912743128e-6, 2.6860443991887876e-6, 3.6292609429667332e-6, 1.5157646639301228e-6, 2.3557974380734604e-6, 1.6294705254438918e-6, 3.210640157040961e-6]|0.003071174688117819|0.005299388825913934|-0.00031334218804065746|0.00011448348910717162|0.8960001468658447|LOCALLY_SOLVED
[0.5555555555555556, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111]|true|[3.5511884694678294e-6, 3.067198151788912e-6, 3.531842988007582e-6, 4.457497157065273e-6, 3.139859877196422e-6, 0.2703046767469698, 0.7296210124612179, 3.993035502828393e-6, 3.3614727125475425e-6, 4.186497598100586e-6, 5.229927216872618e-6, 3.4813781145970153e-6, 2.120169901910247e-6, 5.660170663509824e-6, 3.5178315621053797e-6, 1.0904796714401432e-5, 2.3650335911346907e-6, 3.7559352737894053e-6, 2.5823868001622564e-6, 5.404569516730072e-6]|0.0021247778038951553|0.0016621647734522452|7.569062173023912e-6|3.9523513454265536e-5|0.9409999847412109|LOCALLY_SOLVED
[0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111]|true|[2.7041654342565816e-6, 2.2783939003547547e-6, 2.743460256356211e-6, 4.406767045313806e-6, 2.6309956586084577e-6, 0.34186373415688726, 0.6139635980252043, 3.2610195525327646e-6, 2.756167181761387e-6, 3.393982705133027e-6, 4.266653613030469e-6, 1.857959041743751e-6, 1.0501821535335328e-6, 4.725444454270079e-6, 1.8215073019834573e-6, 0.04412371989387137, 1.657586086758909e-6, 2.8275579583635584e-6, 1.8562239209692256e-6, 4.7098577721025386e-6]|0.0016987016518311643|0.0008981935268266634|3.147838920348046e-5|2.063602678226904e-5|0.9720001220703125|LOCALLY_SOLVED
[0.33333333333333326, 0.4444444444444444, 0.1111111111111111, 0.1111111111111111]|true|[1.693254849294241e-5, 1.3431322913015718e-5, 1.832347210469485e-5, 9.139027664023286e-5, 2.3730422583186127e-5, 0.37520712248799026, 0.3928914852340911, 2.3741115472998488e-5, 1.8593987058233505e-5, 2.2379809752898845e-5, 3.086092024391987e-5, 7.1759030284000915e-6, 3.817882988414378e-6, 3.893941837711701e-5, 7.113755218998254e-6, 0.2315084643545966, 8.706490517587371e-6, 1.6805273190229335e-5, 9.822242432081316e-6, 4.1163082307081275e-5]|0.0012419075002651938|0.00042106428742350076|8.3011382569675e-6|3.7572722780662575e-6|0.9910001754760742|LOCALLY_SOLVED
[0.2222222222222221, 0.5555555555555556, 0.1111111111111111, 0.1111111111111111]|true|[5.5354714785717566e-5, 4.117496397368966e-5, 6.760547513466305e-5, 0.06844585681673397, 0.0002538709436394381, 0.3722376464076189, 0.23337197681482488, 0.00035514128612613993, 6.422306128407013e-5, 8.954454908060086e-5, 0.001361750943986638, 1.1210139671637296e-5, 5.573420010714595e-6, 0.035583758350505174, 1.1516344925754904e-5, 0.25559935622663976, 2.066045152574855e-5, 6.957831469518001e-5, 2.3276586879038448e-5, 0.03233092418795837]|0.0008633372187541663|0.00021432328909717877|1.1082892199802547e-6|5.617704182809345e-7|1.0299999713897705|LOCALLY_SOLVED
[0.11111111111111116, 0.6666666666666666, 0.1111111111111111, 0.1111111111111111]|true|[0.0001282399348151167, 0.00011306739773965822, 0.00018483233996765245, 0.05757090515122403, 0.0012801432404376434, 0.22189671480215548, 0.09726251222918907, 0.03280952295569036, 8.704946092553376e-5, 0.00013411394639493908, 0.10512935052239167, 2.0571181236255753e-5, 1.006884723131475e-5, 0.20738526310060842, 2.140919606115281e-5, 0.11873388441049851, 4.5035623433217e-5, 0.0003934321324455803, 4.387415218021623e-5, 0.15675000937537426]|0.0003794771263500607|7.82548673807084e-5|-5.470146912788158e-7|4.103613661246693e-8|1.1370000839233398|LOCALLY_SOLVED
[0.0, 0.7777777777777778, 0.1111111111111111, 0.1111111111111111]|true|[0.0006109832059477008, 0.046077344894781005, 0.013612009777868786, 0.0008757393114164913, 0.0007997295596059374, 0.1474826821620884, 0.00010539451970232558, 0.06960407748664721, 3.079030900985711e-5, 6.233501377135854e-5, 0.15646217481030839, 4.961045870882889e-5, 1.8627332971904057e-5, 0.23317475278671454, 0.00011712362697107365, 0.0012342659976023592, 0.0002365448252333736, 0.14302314479677136, 4.204695959960647e-5, 0.1863806221642795]|-2.5867404676759497e-5|4.5448685608397105e-5|-2.8907262037677096e-7|1.553611508492877e-8|1.192000150680542|LOCALLY_SOLVED
[0.6666666666666667, 0.0, 0.2222222222222222, 0.1111111111111111]|false|[1.4555463567341217e-6, 1.5706072188082168e-6, 1.5605830983996143e-6, 2.100974107065809e-6, 1.9097087881672765e-6, 1.1173274788343023e-6, 0.999971383827266, 1.48522861409926e-6, 1.932240493148556e-6, 1.5505680562954758e-6, 1.3660797522528365e-6, 9.773801379731396e-7, 8.163418862633729e-7, 1.3578650061394052e-6, 9.900468574140677e-7, 2.524439375610322e-6, 1.5338021359790043e-6, 1.3928847254506836e-6, 1.6117233684763021e-6, 1.362825276698652e-6]|0.0034775167802498057|0.007695110652486884|-0.0006105986440987923|0.00018072367754284207|0.8369998931884766|LOCALLY_SOLVED
[0.5555555555555556, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111]|false|[2.643544004357581e-6, 2.3150193596936144e-6, 2.607044558862155e-6, 2.9216546526847107e-6, 2.217184149257152e-6, 0.15485266969383688, 0.8450948087581053, 2.9306926247216357e-6, 2.3824450162774923e-6, 3.026891680426322e-6, 3.8900833235839996e-6, 3.1431399634833965e-6, 1.9914955242956566e-6, 4.197756133194578e-6, 3.2668503174823794e-6, 4.462881102445344e-6, 1.829072541558654e-6, 2.856161375466837e-6, 1.9662076087291543e-6, 3.87342412136976e-6]|0.0027025540834499434|0.003559506409519083|-0.00013667775335147265|7.516505845416325e-5|0.8220000267028809|LOCALLY_SOLVED
[0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111]|true|[1.7083099474319783e-6, 1.4809066284077756e-6, 1.7029575754850521e-6, 2.1200100527916765e-6, 1.508215698761448e-6, 0.3046594031184583, 0.6953053907395614, 1.9542890119875364e-6, 1.6116810536699742e-6, 2.0195018702270786e-6, 2.5741866272982095e-6, 1.6289867491910505e-6, 9.769681369120124e-7, 2.797227420255969e-6, 1.6472813929362155e-6, 4.625016578008745e-6, 1.1365733502490518e-6, 1.8298288174084237e-6, 1.2408972449752644e-6, 2.64330382432723e-6]|0.0019529757208357223|0.0012933188898741268|2.8070968815681732e-5|3.2958089403469727e-5|0.999000072479248|LOCALLY_SOLVED
[0.33333333333333326, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111]|true|[1.1737956286920852e-5, 9.835728776122569e-6, 1.2208237672335713e-5, 2.6834566916221427e-5, 1.285942627432757e-5, 0.3620393921232125, 0.4996459248073622, 1.5080104870224698e-5, 1.2508981470195693e-5, 1.5065137703366917e-5, 1.95752430739005e-5, 6.973287130859056e-6, 3.857287631422111e-6, 2.2476860877462855e-5, 6.903338817079547e-6, 0.13808942789070375, 6.9211957066457646e-6, 1.2272030551158005e-5, 7.772207916870901e-6, 2.2373587046333485e-5]|0.00145230274460892|0.0006083657407428005|1.802682622969393e-5|9.334382229846631e-6|1.0220000743865967|LOCALLY_SOLVED
[0.22222222222222232, 0.4444444444444444, 0.2222222222222222, 0.1111111111111111]|true|[3.929573031959653e-5, 3.0211025534520766e-5, 4.402658466019988e-5, 0.02672653699637807, 7.416891161986602e-5, 0.3915709377607984, 0.2933514098395134, 8.126071487313781e-5, 4.080129608226875e-5, 5.296525435542754e-5, 0.00013370463808804308, 1.1226959934953987e-5, 5.628752459819889e-6, 0.000305068266919396, 1.1391349450654259e-5, 0.28710163415047785, 1.7592245384177777e-5, 4.228576888879686e-5, 1.9569425688488137e-5, 0.0003402843285729095]|0.001025684427006723|0.0002872238105453668|3.5688068158412175e-6|1.3214016407594902e-6|1.125|LOCALLY_SOLVED
[0.11111111111111116, 0.5555555555555556, 0.2222222222222222, 0.1111111111111111]|true|[0.00012789085545579742, 0.000108323901211931, 0.00018607040688025842, 0.060815833097513414, 0.0012314850686427868, 0.24244414468521178, 0.11715597264121068, 0.017505544725962975, 0.00010294501920424048, 0.00016117261169608594, 0.08614496677898438, 2.1068700965835898e-5, 1.0393010000443375e-5, 0.18945228031285333, 2.178595271066158e-5, 0.14008447109567765, 4.442253460870267e-5, 0.00031698447931542825, 4.50060086790591e-5, 0.1440192381132145]|0.00045182234962720235|9.152305512813715e-5|-5.105449065412947e-7|5.992369230725487e-8|1.120999813079834|LOCALLY_SOLVED
[0.0, 0.6666666666666666, 0.2222222222222222, 0.1111111111111111]|true|[0.0006704554076399501, 0.04597669044561954, 0.013296631769278621, 0.0008931733864938984, 0.0008492194563134413, 0.14747494327172003, 0.00011058410194072485, 0.0694661476338442, 3.579812087326893e-5, 7.238894313718203e-5, 0.15651175170347617, 5.802392617487037e-5, 2.1709158602992476e-5, 0.23304438868186883, 0.00013605678374385265, 0.001255866074561361, 0.00026808250674642396, 0.14308923026356435, 4.887770973093901e-5, 0.18671998065466905]|-2.6043077038904835e-5|4.545086360104943e-5|-2.871618415671002e-7|1.5518288411614615e-8|1.187999963760376|LOCALLY_SOLVED
[0.5555555555555556, 0.0, 0.3333333333333333, 0.1111111111111111]|false|[1.8658351007535093e-6, 1.875576519159445e-6, 1.940255255526634e-6, 2.3822910424787154e-6, 2.0473036408985024e-6, 3.637243018089775e-6, 0.9999605492321452, 1.9828342400511943e-6, 2.12826036792845e-6, 2.039674155107876e-6, 2.1197670945508686e-6, 1.696378935263788e-6, 1.2827262657542137e-6, 2.181587448752266e-6, 1.770848878890593e-6, 3.0314012826070665e-6, 1.6964529095639689e-6, 1.8988346960108242e-6, 1.7932240935920876e-6, 2.0802729098721035e-6]|0.0034774765694606776|0.007694932773644687|-0.00061057733694382|0.00018071572376817795|0.8459999561309814|LOCALLY_SOLVED
[0.4444444444444444, 0.1111111111111111, 0.3333333333333333, 0.1111111111111111]|false|[3.2814684060104556e-6, 2.9002651140233106e-6, 3.2490199725797243e-6, 3.6341037399139195e-6, 2.7762780926595097e-6, 0.2162031884289768, 0.7837310748212798, 3.686480922507206e-6, 2.984279742362918e-6, 3.7616893554289074e-6, 4.871992178885276e-6, 3.93677405387106e-6, 2.4982223780879446e-6, 5.268896806316414e-6, 4.143211750202934e-6, 5.600428648327988e-6, 2.29652891965139e-6, 3.5825960770258738e-6, 2.4667254681635986e-6, 4.79778811753826e-6]|0.0023955154755362774|0.002425110742409053|-4.330300604024979e-5|5.315686373447795e-5|0.8440001010894775|LOCALLY_SOLVED
