λ|is_conv|w|F1|F2|F3|F4|t|stat
[0.23076923076923073, 0.7692307692307693, 0.0, 0.0]|true|[1.800693901111097e-5, 1.409409904700845e-5, 2.1044784820786752e-5, 0.07010116269367586, 4.914205737985571e-5, 0.30763213754749696, 0.1749520447704748, 0.000164965656193259, 1.645305101899842e-5, 2.3922568928753764e-5, 0.020236738129443297, 3.8197324994399e-6, 1.9009305310798635e-6, 0.12809484726434067, 3.9160701882565285e-6, 0.2004434439677066, 7.201141134221503e-6, 2.4820213578852903e-5, 7.74371694574759e-6, 0.09818259466558445]|0.0006627065470150872|0.00014407135590093054|-1.183306578551648e-7|1.9425029804226634e-7|1.1970000267028809|LOCALLY_SOLVED
[0.20512820512820518, 0.7948717948717948, 0.0, 0.0]|true|[2.1047617566635244e-5, 1.6868223405756664e-5, 2.517788294875551e-5, 0.06802270381143544, 6.69170733956311e-5, 0.2787381916115762, 0.15054380255514874, 0.0008773332873148361, 1.8177504755627648e-5, 2.7025070034248792e-5, 0.050512224305891154, 4.243965372553289e-6, 2.1112225644369118e-6, 0.15589187748033193, 4.351683985549185e-6, 0.1756079857690354, 8.292731737400664e-6, 3.243080868377282e-5, 8.734382451813045e-6, 0.1195705030123642]|0.0005753934486867878|0.00011971754656156596|-3.6207260445765225e-7|1.1918346408255226e-7|1.2360000610351562|LOCALLY_SOLVED
[0.17948717948717952, 0.8205128205128205, 0.0, 0.0]|true|[7.005291139251075e-5, 5.775388273422754e-5, 8.834117375925088e-5, 0.06459318650017588, 0.0003916717327873977, 0.25323599315074796, 0.1276034463215018, 0.009361904623795683, 5.65974158036725e-5, 8.583449648647814e-5, 0.07610136861053801, 1.316514093084145e-5, 6.526847962713847e-6, 0.17950076488101668, 1.3555500461769262e-5, 0.15156036397712142, 2.671754063080056e-5, 0.0001280726801814091, 2.744271073849535e-5, 0.1370772399012331]|0.0004920373837147914|9.989977574221081e-5|-4.934728561773906e-7|7.43751706641922e-8|1.1640000343322754|LOCALLY_SOLVED
[0.15384615384615385, 0.8461538461538461, 0.0, 0.0]|true|[8.920529411454481e-5, 7.63464743802312e-5, 0.0001229739927838358, 0.06006015098425274, 0.0008392265766555369, 0.23076254292362303, 0.10602638418064578, 0.025517531397577866, 6.458286753127678e-5, 9.888801395353835e-5, 0.09702588390670074, 1.5024885553835972e-5, 7.390380183360518e-6, 0.1995526924811537, 1.5572946084184166e-5, 0.12828619523404827, 3.209582403798693e-5, 0.0002179004806299248, 3.188036045181545e-5, 0.15115753079563793]|0.00041245680387227545|8.398179475891231e-5|-5.465335431031417e-7|4.835488273228477e-8|1.1630001068115234|LOCALLY_SOLVED
[0.1282051282051282, 0.8717948717948718, 0.0, 0.0]|true|[0.00011663404583016362, 0.00010744233531037069, 0.0001763882295194413, 0.05531214535207512, 0.001528720037026665, 0.21011465685312236, 0.08569872421876944, 0.042585449358326644, 7.147940744100547e-5, 0.0001109321097653465, 0.11589320327587946, 1.749567817075495e-5, 8.510295595585025e-6, 0.21772262833963585, 1.8307494432647378e-5, 0.10617632430843933, 3.9835725676496216e-5, 0.0005723588173625581, 3.7704836576298365e-5, 0.1636910592810443]|0.00033711484204315933|7.160921846475365e-5|-5.466205921606093e-7|3.375355822933766e-8|1.1620001792907715|LOCALLY_SOLVED
[0.10256410256410253, 0.8974358974358975, 0.0, 0.0]|true|[6.008996034704501e-5, 6.42474625953398e-5, 0.0001042708292667204, 0.050307053651427604, 0.002221402535370344, 0.19092143662605007, 0.06649974196909171, 0.057415126161677536, 2.8831847827880745e-5, 4.5806736982351666e-5, 0.1326923682643, 7.588814505618812e-6, 3.6260961771026383e-6, 0.23321402399585583, 8.067440674896358e-6, 0.08503342707755276, 1.91943658524085e-5, 0.006253719894897465, 1.680449330197808e-5, 0.17508317177624544]|0.0002648778759196917|6.218044928625127e-5|-5.128903231137744e-7|2.5706557806181366e-8|1.121000051498413|LOCALLY_SOLVED
[0.07692307692307687, 0.9230769230769231, 0.0, 0.0]|true|[9.602881399490318e-5, 0.00016868623408203113, 0.00027991319071151983, 0.04027139968358854, 0.005155001483621786, 0.17638095236196472, 0.04797455593966084, 0.062306687374431034, 2.9092403889077604e-5, 4.967870450246252e-5, 0.1412582305094306, 9.497128132586702e-6, 4.4647373457200035e-6, 0.2353582776522931, 1.0379846794885178e-5, 0.06272138140570044, 2.5983989200689634e-5, 0.04663508429121678, 1.968308288628643e-5, 0.181245021166552]|0.00018740190532204863|5.453904252874166e-5|-4.606082807554902e-7|2.111030091061718e-8|1.124000072479248|LOCALLY_SOLVED
[0.05128205128205132, 0.9487179487179487, 0.0, 0.0]|true|[0.0002192017086165692, 0.0022093138667465748, 0.0014295026508934485, 0.0297839097658112, 0.007695495766492507, 0.16326838971028215, 0.030339494418732064, 0.06637263074275332, 2.8986302258109516e-5, 5.414333626650744e-5, 0.14875496146255668, 1.2696839080104214e-5, 5.815116590475226e-6, 0.23657560818094356, 1.4487499481643277e-5, 0.04142391570569254, 4.042367077167425e-5, 0.08552660855130173, 2.3765170813847713e-5, 0.18622064953391537]|0.00011302045769920089|4.944879034804744e-5|-3.9968669576583e-7|1.845964251059217e-8|1.1640000343322754|LOCALLY_SOLVED
[0.02564102564102566, 0.9743589743589743, 0.0, 0.0]|true|[0.0007700172461658991, 0.024521206329596434, 0.006725105377484661, 0.014777855242856882, 0.005025125951813922, 0.15452396659971815, 0.012785980774889568, 0.0685693331984881, 7.25233520584838e-5, 0.0001406160150282592, 0.15341491698569953, 5.277175763701098e-5, 2.3000113523935447e-5, 0.23573243962247298, 6.972326846224324e-5, 0.020430116835089676, 0.00018268430535945003, 0.11626624618276814, 7.605003598367389e-5, 0.185840320804903]|3.631412790062411e-5|4.6406431246148034e-5|-3.3949690082973867e-7|1.6626132000980783e-8|1.1159999370574951|LOCALLY_SOLVED
[0.0, 1.0, 0.0, 0.0]|true|[0.0005122855305145277, 0.0463395316703137, 0.014018224235458525, 0.000720915852469416, 0.0006439626651080135, 0.14738159918379015, 7.295166840084964e-5, 0.06975706386361415, 2.4004013642281897e-5, 4.863181349821446e-5, 0.15645038598400643, 3.847195464028993e-5, 1.4500603851631687e-5, 0.23332385176044862, 9.14459761438754e-5, 0.0010979363233340489, 0.00018167430078434637, 0.14306974294933486, 3.278825215294532e-5, 0.18618003139849287]|-2.5995574688631553e-5|4.5445100820039006e-5|-2.903698529042216e-7|1.55460285721782e-8|1.2030000686645508|LOCALLY_SOLVED
[0.9743589743589743, 0.0, 0.02564102564102564, 0.0]|false|[9.075397401557788e-7, 1.0506591178470459e-6, 1.0003719659160077e-6, 1.4823102836651442e-6, 1.4657574022555467e-6, 5.162093555352418e-7, 0.9999817592623119, 8.974205281743416e-7, 1.4247821033382566e-6, 9.4667308191633e-7, 7.570039814407098e-7, 5.209760423243846e-7, 4.530853245824641e-7, 7.412732131459066e-7, 5.230452545953101e-7, 1.6551842283636764e-6, 1.1312204274659015e-6, 8.299584674847424e-7, 1.1776161001436228e-6, 7.596510696004057e-7]|0.003477547786565957|0.007695207771584465|-0.0006106078718431766|0.00018073012575392928|0.7420001029968262|LOCALLY_SOLVED
